Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_mbbsneet.in,URL_mbbsneet.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
MHCET RESULTS,1,TOP SITE,02-12-2021,https://law.careers360.com/articles/mh-cet-law-result,7,https://collegedunia.com/exams/mh-cet-law/results,,,3,https://www.shiksha.com/b-tech/mht-cet-exam-results,1,https://law.careers360.com/articles/mh-cet-law-result,25,https://www.collegedekho.com/exam/mh-cet-law,,,,,31,https://exams.aglasem.com/mh-cet-law-2021/,,,10,https://www.fresherslive.com/education/mh-cet-law-result-102952,5,https://www.embibe.com/exams/mht-cet-result/,,,,,736,Exams,5400,Result,MHCET,Exams
MHCET RESULTS,1,careers360.com,02-12-2021,https://law.careers360.com/articles/mh-cet-law-result,7,https://collegedunia.com/exams/mh-cet-law/results,,,3,https://www.shiksha.com/b-tech/mht-cet-exam-results,1,https://law.careers360.com/articles/mh-cet-law-result,25,https://www.collegedekho.com/exam/mh-cet-law,,,,,31,https://exams.aglasem.com/mh-cet-law-2021/,,,10,https://www.fresherslive.com/education/mh-cet-law-result-102952,5,https://www.embibe.com/exams/mht-cet-result/,,,,,736,Exams,5400,Result,MHCET,Exams
PESSAT,1,TOP SITE,02-12-2021,https://www.pessat.com/,5,https://collegedunia.com/exams/pessat,,,4,https://www.shiksha.com/university/pes-university/pessat-exam,3,https://engineering.careers360.com/articles/pessat,13,https://www.collegedekho.com/exam/pessat,,,,,8,https://admission.aglasem.com/pessat-slot-booking-admit-card/,,,24,https://www.fresherslive.com/education/pessat-application-form-100499,38,https://www.embibe.com/exams/pessat-slot-booking/,61,https://leverageedu.com/blog/pessat/,,,737,Exams,9900,Overview,,Exams
DAVUET,1,TOP SITE,02-12-2021,https://collegedunia.com/exams/davuet,1,https://collegedunia.com/exams/davuet,,,4,https://www.shiksha.com/university/dav-university/davuet-exam,,,,,,,,,20,https://admission.aglasem.com/davuet/,,,24,https://www.fresherslive.com/education/davuet-exam-107416,19,https://www.embibe.com/exams/tag/davuet-exam-pattern/,,,,,739,Exams,18100,Overview,,Exams
DAVUET,1,collegedunia.com,02-12-2021,https://collegedunia.com/exams/davuet,1,https://collegedunia.com/exams/davuet,,,4,https://www.shiksha.com/university/dav-university/davuet-exam,,,,,,,,,20,https://admission.aglasem.com/davuet/,,,24,https://www.fresherslive.com/education/davuet-exam-107416,19,https://www.embibe.com/exams/tag/davuet-exam-pattern/,,,,,739,Exams,18100,Overview,,Exams
JELET,1,TOP SITE,02-12-2021,https://wbjeeb.in/jelet,3,https://collegedunia.com/exams/jelet,,,5,https://www.shiksha.com/b-tech/wbjee-jelet-exam,4,https://engineering.careers360.com/articles/jelet,34,https://www.collegedekho.com/exam/wb-jelet,,,,,8,https://admission.aglasem.com/wbjee-jelet-result/,,,15,https://www.fresherslive.com/education/jelet-exam-dates-101159,12,https://www.embibe.com/exams/jelet/,,,,,740,Exams,14800,Overview,,Exams
TS EAMCET RESULTS,1,TOP SITE,02-12-2021,https://eamcet.tsche.ac.in/,9,https://collegedunia.com/exams/ts-eamcet,,,12,https://www.shiksha.com/b-tech/ts-eamcet-exam,4,https://engineering.careers360.com/articles/ts-eamcet-result,26,https://www.collegedekho.com/exam/ts-eamcet/cut-off-results,,,,,54,https://exams.aglasem.com/ts-eamcet-2021-result/,,,11,https://www.fresherslive.com/education/ts-eamcet-result-100938,49,https://www.embibe.com/exams/ts-eamcet-result/,,,89,https://exam.buddy4study.com/ts-eamcet-result,742,Exams,27100,Result,,Exams
CAT 2019 Question Papers,1,TOP SITE,02-12-2021,https://online.2iim.com/CAT-question-paper/,3,https://collegedunia.com/exams/cat/question-paper-2019,,,4,https://www.shiksha.com/mba/articles/cat-2019-question-paper-blogId-30469,5,https://bschool.careers360.com/hi/articles/cat-question-papers,21,https://www.collegedekho.com/exam/cat/previous-year-question-papers,,,,,8,https://admission.aglasem.com/cat-2019-question-paper-with-answers/,11,https://byjus.com/free-cat-prep/cat-question-papers/,48,https://www.fresherslive.com/education/cat-exam-sample-paper,39,https://www.embibe.com/exams/cat-question-paper/,,,,,743,Exams,3600,Question_Paper,CAT,Exams
CAT 2020 Question Papers,1,TOP SITE,02-12-2021,https://online.2iim.com/CAT-question-paper/,2,https://collegedunia.com/exams/cat/question-paper,,,5,https://www.shiksha.com/mba/articles/cat-2020-question-paper-pdf-blogId-55621,3,https://bschool.careers360.com/hi/articles/cat-question-papers,9,https://www.collegedekho.com/articles/cat-question-papers-and-solutions/,,,,,23,https://exams.aglasem.com/cat-2020-question-paper/,11,https://byjus.com/free-cat-prep/cat-question-papers/,19,https://www.fresherslive.com/education/cat-exam-sample-paper,61,https://www.embibe.com/exams/cat-question-paper/,,,,,744,Exams,9900,Question_Paper,CAT,Exams
CAT Question Papers,1,TOP SITE,02-12-2021,https://online.2iim.com/CAT-question-paper/,5,https://collegedunia.com/exams/cat/question-paper,,,15,https://www.shiksha.com/mba/cat-exam-question-papers,4,https://bschool.careers360.com/hi/articles/cat-question-papers,18,https://www.collegedekho.com/news/cat-2021-question-paper-23040/,,,,,13,https://exams.aglasem.com/cat-2021-slot-2-question-paper-and-answer-key/,3,https://byjus.com/free-cat-prep/cat-question-papers/,71,https://www.fresherslive.com/education/cat-sample-paper-110355,19,https://www.embibe.com/exams/cat-question-paper/,,,,,745,Exams,8100,Question_Paper,CAT,Exams
CAT Question Papers,1,TOP SITE,02-12-2021,https://online.2iim.com/CAT-question-paper/,62,https://images.static-collegedunia.com/public/college_data/images/entrance/sample_paper/1461582212CAT%20sample%20Papers2.pdf,,,15,https://www.shiksha.com/mba/cat-exam-question-papers,4,https://bschool.careers360.com/hi/articles/cat-question-papers,18,https://www.collegedekho.com/news/cat-2021-question-paper-23040/,,,,,13,https://exams.aglasem.com/cat-2021-slot-2-question-paper-and-answer-key/,3,https://byjus.com/free-cat-prep/cat-question-papers/,71,https://www.fresherslive.com/education/cat-sample-paper-110355,19,https://www.embibe.com/exams/cat-question-paper/,,,,,745,Exams,8100,Question_Paper,CAT,Exams
CLAT 2020 Question Paper,1,TOP SITE,02-12-2021,https://admission.aglasem.com/clat-2020-question-paper-answers/,9,https://collegedunia.com/exams/clat/question-paper-2020,,,6,https://www.shiksha.com/law/articles/clat-2020-question-paper-with-solutions-blogId-55749,10,https://law.careers360.com/download/sample-papers/clat-sample-paper-2020-answers-set-1,3,https://www.collegedekho.com/news/clat-2020-question-papers-solutions-download-here-20615/,,,,,1,https://admission.aglasem.com/clat-2020-question-paper-answers/,,,73,https://www.fresherslive.com/education/clat-sample-papers-101116,85,https://www.embibe.com/exams/clat-sample-paper/,,,,,746,Exams,4400,Question_Paper,CLAT,Exams
CLAT 2020 Question Paper,1,aglasem.com,02-12-2021,https://admission.aglasem.com/clat-2020-question-paper-answers/,9,https://collegedunia.com/exams/clat/question-paper-2020,,,6,https://www.shiksha.com/law/articles/clat-2020-question-paper-with-solutions-blogId-55749,10,https://law.careers360.com/download/sample-papers/clat-sample-paper-2020-answers-set-1,3,https://www.collegedekho.com/news/clat-2020-question-papers-solutions-download-here-20615/,,,,,1,https://admission.aglasem.com/clat-2020-question-paper-answers/,,,73,https://www.fresherslive.com/education/clat-sample-papers-101116,85,https://www.embibe.com/exams/clat-sample-paper/,,,,,746,Exams,4400,Question_Paper,CLAT,Exams
CLAT Question Paper,1,TOP SITE,02-12-2021,https://consortiumofnlus.ac.in/clat-2021/notifications/Answerkey-CLAT-2021-UG.pdf,5,https://collegedunia.com/exams/clat/practice-papers,,,7,https://www.shiksha.com/law/clat-exam-question-papers,9,https://law.careers360.com/articles/clat-sample-papers,13,https://www.collegedekho.com/exam/clat/previous-year-question-papers,,,,,4,https://admission.aglasem.com/clat-previous-year-question-papers-answers/,,,51,https://www.fresherslive.com/education/clat-sample-papers-101116,,,,,,,747,Exams,1600,Question_Paper,CLAT,Exams
CLAT Question Paper,1,TOP SITE,02-12-2021,https://consortiumofnlus.ac.in/clat-2021/notifications/Answerkey-CLAT-2021-UG.pdf,36,https://images.static-collegedunia.com/public/college_data/images/entrance/sample_paper/1503062457CLAT%20Legal%20Aptitude.pdf,,,7,https://www.shiksha.com/law/clat-exam-question-papers,9,https://law.careers360.com/articles/clat-sample-papers,13,https://www.collegedekho.com/exam/clat/previous-year-question-papers,,,,,4,https://admission.aglasem.com/clat-previous-year-question-papers-answers/,,,51,https://www.fresherslive.com/education/clat-sample-papers-101116,,,,,,,747,Exams,1600,Question_Paper,CLAT,Exams
NEET 2017 Question Papers,1,TOP SITE,02-12-2021,https://www.vedantu.com/neet/neet-question-paper-2017-code-a,2,https://collegedunia.com/exams/neet/question-paper-2017,,,23,https://www.shiksha.com/medicine-health-sciences/dental/articles/neet-ug-2017-solution-answers-with-question-paper-blogId-14318,9,https://medicine.careers360.com/hi/articles/neet-question-paper,92,https://www.collegedekho.com/exam/neet-ug/previous-year-question-papers,,,,,4,https://admission.aglasem.com/neet-question-papers-2017/,5,https://byjus.com/neet/neet-2017-question-paper/,67,https://www.fresherslive.com/education/neet-previous-year-question-papers-102859,6,https://www.embibe.com/exams/neet-previous-year-papers/,,,,,748,Exams,2400,Question_Paper,NEET,Exams
NEET 2019 Question Papers,1,TOP SITE,02-12-2021,https://www.vedantu.com/neet/neet-question-paper-2019,8,https://collegedunia.com/exams/neet/question-paper-2019,,,15,https://www.shiksha.com/medicine-health-sciences/neet-exam-question-papers,5,https://medicine.careers360.com/hi/articles/neet-question-paper,11,https://www.collegedekho.com/articles/neet-biology-question-papers/,,,,,7,https://admission.aglasem.com/neet-question-paper-2019/,9,https://byjus.com/neet/neet-question-papers/,42,https://www.fresherslive.com/education/neet-previous-year-question-papers-102859,3,https://www.embibe.com/exams/neet-previous-year-papers/,,,,,750,Exams,9900,Question_Paper,NEET,Exams
NEET 2019 Question Papers,1,TOP SITE,02-12-2021,https://www.vedantu.com/neet/neet-question-paper-2019,36,https://images.static-collegedunia.com/public/image//a272dedde7e356a076c1bdc9d00538c6.pdf,,,15,https://www.shiksha.com/medicine-health-sciences/neet-exam-question-papers,5,https://medicine.careers360.com/hi/articles/neet-question-paper,11,https://www.collegedekho.com/articles/neet-biology-question-papers/,,,,,7,https://admission.aglasem.com/neet-question-paper-2019/,9,https://byjus.com/neet/neet-question-papers/,42,https://www.fresherslive.com/education/neet-previous-year-question-papers-102859,3,https://www.embibe.com/exams/neet-previous-year-papers/,,,,,750,Exams,9900,Question_Paper,NEET,Exams
NEET 2020 Question Papers,1,TOP SITE,02-12-2021,https://admission.aglasem.com/neet-2020-question-paper/,4,https://collegedunia.com/exams/neet/question-paper-2020,,,8,https://www.shiksha.com/medicine-health-sciences/neet-exam-question-papers,3,https://medicine.careers360.com/hi/articles/neet-question-paper,5,https://www.collegedekho.com/news/neet-2020-question-papers-solutions-20519/,,,81,https://mbbsneet.in/nta-releases-neet-2020-question-paper-pdfs-download-now/,1,https://admission.aglasem.com/neet-2020-question-paper/,7,https://byjus.com/neet/neet-question-papers/,56,https://www.fresherslive.com/education/neet-previous-year-question-papers-102859,6,https://www.embibe.com/exams/neet-previous-year-papers/,,,,,751,Exams,40500,Question_Paper,NEET,Exams
NEET 2020 Question Papers,1,aglasem.com,02-12-2021,https://admission.aglasem.com/neet-2020-question-paper/,4,https://collegedunia.com/exams/neet/question-paper-2020,,,8,https://www.shiksha.com/medicine-health-sciences/neet-exam-question-papers,3,https://medicine.careers360.com/hi/articles/neet-question-paper,5,https://www.collegedekho.com/news/neet-2020-question-papers-solutions-20519/,,,81,https://mbbsneet.in/nta-releases-neet-2020-question-paper-pdfs-download-now/,1,https://admission.aglasem.com/neet-2020-question-paper/,7,https://byjus.com/neet/neet-question-papers/,56,https://www.fresherslive.com/education/neet-previous-year-question-papers-102859,6,https://www.embibe.com/exams/neet-previous-year-papers/,,,,,751,Exams,40500,Question_Paper,NEET,Exams
GATE Exam Date,1,TOP SITE,02-12-2021,https://gate.iitkgp.ac.in/important_dates.html,2,https://collegedunia.com/exams/gate/exam-dates,,,7,https://www.shiksha.com/engineering/gate-exam,3,https://engineering.careers360.com/hi/articles/gate,9,https://www.collegedekho.com/exam/gate,,,,,32,https://exams.aglasem.com/gate-2021-schedule/,27,https://byjus.com/gate/gate-exam/,80,https://www.fresherslive.com/education/gate-exams,28,https://www.embibe.com/exams/gate-exam-date/,,,,,753,Exams,5400,Exam_Dates,GATE,Exams
JEE Advanced 2022,1,TOP SITE,02-12-2021,https://jeeadv.ac.in/,9,https://collegedunia.com/exams/jee-advanced-2022,,,6,https://www.shiksha.com/b-tech/jee-advanced-exam,3,https://www.careers360.com/question-jee-advanced-2022-exam-date-and-also-jee-mains-2022-1st-attempt-expected-date,19,https://www.collegedekho.com/exam/jee-advanced,,,,,38,https://exams.aglasem.com/jee-advanced-syllabus-2022/,11,https://byjus.com/jee-advanced/,36,https://www.fresherslive.com/education/jee-advanced,50,https://www.embibe.com/exams/jee-advanced-marks-vs-ranks/,,,94,https://exam.buddy4study.com/ugc-to-conduct-common-entrance-test-for-ug-pg-from-through-nta,754,Exams,1300,Overview,JEE Advance,Exams
GATE 2018 Question Papers,1,TOP SITE,02-12-2021,http://gate.iitg.ac.in/?page_id=748,2,https://collegedunia.com/exams/gate/question-paper-2018,,,13,https://www.shiksha.com/engineering/gate-exam-question-papers,17,https://engineering.careers360.com/articles/gate-question-papers,3,https://www.collegedekho.com/news/gate-2018-question-papers-20226/,,,,,5,https://admission.aglasem.com/gate-2018-question-papers-answers/,10,https://byjus.com/gate/gate-2018-question-paper/,83,https://www.fresherslive.com/articles/gate-question-papers,20,https://www.embibe.com/exams/gate-question-papers/,,,,,755,Exams,1000,Question_Paper,GATE,Exams
GATE 2019 Question Papers,1,TOP SITE,02-12-2021,http://gate.iitm.ac.in/gate2019/Anskey19.php,2,https://collegedunia.com/exams/gate/question-paper-2019,,,16,https://www.shiksha.com/engineering/gate-exam-question-papers,11,https://engineering.careers360.com/articles/gate-question-papers,5,https://www.collegedekho.com/news/gate-2019-question-papers-20200/,,,,,4,https://admission.aglasem.com/gate-2019-question-papers/,3,https://byjus.com/gate/gate-2019-question-paper/,,,,,,,,,756,Exams,1900,Question_Paper,GATE,Exams
GATE 2020 Question Papers,1,TOP SITE,02-12-2021,http://gate.iitd.ac.in/gate2020/qp2020.php,2,https://collegedunia.com/exams/gate/question-paper,,,13,https://www.shiksha.com/engineering/gate-exam-question-papers,3,https://engineering.careers360.com/articles/gate-question-papers,11,https://www.collegedekho.com/exam/gate/previous-year-question-papers,,,,,14,https://admission.aglasem.com/gate-2020-question-papers-answers/,6,https://byjus.com/gate/gate-2020-question-paper/,59,https://www.fresherslive.com/education/gate-previous-year-question-papers-102511,,,,,,,757,Exams,4400,Question_Paper,GATE,Exams
GATE Question Papers,1,TOP SITE,02-12-2021,https://gate.iitkgp.ac.in/old_question_papers.html,3,https://collegedunia.com/exams/gate/question-paper,,,12,https://www.shiksha.com/engineering/gate-exam-question-papers,2,https://engineering.careers360.com/articles/gate-question-papers,14,https://www.collegedekho.com/news/gate-2021-question-papers-21321/,,,,,67,https://admission.aglasem.com/gate-previous-year-question-papers-with-answers/,8,https://byjus.com/gate/previous-year-question-papers/,,,72,https://www.embibe.com/exams/gate-exam-pattern/,,,,,758,Exams,4400,Question_Paper,GATE,Exams
JEE Main 2019 Question Papers,1,TOP SITE,02-12-2021,https://jeemain.nta.nic.in/WebInfo/Public/View.aspx?page=4,22,https://collegedunia.com/exams/jee-main/question-paper-2019,,,6,https://www.shiksha.com/b-tech/jee-main-exam-question-papers,5,https://engineering.careers360.com/hi/articles/jee-main-question-paper,11,https://www.collegedekho.com/exam/jee-main/previous-year-question-papers,16,https://jeemains.in/jee-main-previous-year-question-papers/,,,21,https://admission.aglasem.com/jee-main-2019-question-paper/,4,https://byjus.com/jee/jee-main-2019-question-paper/,,,12,https://www.embibe.com/exams/jee-main-previous-year-papers/,,,,,759,Exams,2400,Question_Paper,JEE Main,Exams
TS EAMCET 2020 Question Papers,1,TOP SITE,02-12-2021,https://www.collegedekho.com/exam/ts-eamcet/previous-year-question-papers,10,https://collegedunia.com/exams/ts-eamcet/question-paper-2020,,,14,https://www.shiksha.com/b-tech/ts-eamcet-exam-question-papers,4,https://engineering.careers360.com/articles/ts-eamcet-answer-key,1,https://www.collegedekho.com/exam/ts-eamcet/previous-year-question-papers,,,,,41,https://admission.aglasem.com/ts-eamcet-answer-key/,,,52,https://www.fresherslive.com/education/ts-eamcet-sample-papers-105464,9,https://www.embibe.com/exams/tag/ts-eamcet-2020-question-paper-and-answer-key/,,,51,https://exam.buddy4study.com/ts-eamcet-syllabus,760,Exams,1000,Question_Paper,,Exams
TS EAMCET 2020 Question Papers,1,TOP SITE,02-12-2021,https://www.collegedekho.com/exam/ts-eamcet/previous-year-question-papers,81,https://images.static-collegedunia.com/public/image/f7f046195b09862f4a88ef3ad8d72673.pdf,,,14,https://www.shiksha.com/b-tech/ts-eamcet-exam-question-papers,4,https://engineering.careers360.com/articles/ts-eamcet-answer-key,1,https://www.collegedekho.com/exam/ts-eamcet/previous-year-question-papers,,,,,41,https://admission.aglasem.com/ts-eamcet-answer-key/,,,52,https://www.fresherslive.com/education/ts-eamcet-sample-papers-105464,9,https://www.embibe.com/exams/tag/ts-eamcet-2020-question-paper-and-answer-key/,,,51,https://exam.buddy4study.com/ts-eamcet-syllabus,760,Exams,1000,Question_Paper,,Exams
TS EAMCET 2020 Question Papers,1,collegedekho.com,02-12-2021,https://www.collegedekho.com/exam/ts-eamcet/previous-year-question-papers,10,https://collegedunia.com/exams/ts-eamcet/question-paper-2020,,,14,https://www.shiksha.com/b-tech/ts-eamcet-exam-question-papers,4,https://engineering.careers360.com/articles/ts-eamcet-answer-key,1,https://www.collegedekho.com/exam/ts-eamcet/previous-year-question-papers,,,,,41,https://admission.aglasem.com/ts-eamcet-answer-key/,,,52,https://www.fresherslive.com/education/ts-eamcet-sample-papers-105464,9,https://www.embibe.com/exams/tag/ts-eamcet-2020-question-paper-and-answer-key/,,,51,https://exam.buddy4study.com/ts-eamcet-syllabus,760,Exams,1000,Question_Paper,,Exams
TS EAMCET 2020 Question Papers,1,collegedekho.com,02-12-2021,https://www.collegedekho.com/exam/ts-eamcet/previous-year-question-papers,81,https://images.static-collegedunia.com/public/image/f7f046195b09862f4a88ef3ad8d72673.pdf,,,14,https://www.shiksha.com/b-tech/ts-eamcet-exam-question-papers,4,https://engineering.careers360.com/articles/ts-eamcet-answer-key,1,https://www.collegedekho.com/exam/ts-eamcet/previous-year-question-papers,,,,,41,https://admission.aglasem.com/ts-eamcet-answer-key/,,,52,https://www.fresherslive.com/education/ts-eamcet-sample-papers-105464,9,https://www.embibe.com/exams/tag/ts-eamcet-2020-question-paper-and-answer-key/,,,51,https://exam.buddy4study.com/ts-eamcet-syllabus,760,Exams,1000,Question_Paper,,Exams
AILET APPLICATION FORM,1,TOP SITE,02-12-2021,https://nludelhi.ac.in/,5,https://collegedunia.com/exams/ailet/application-process,,,4,https://www.shiksha.com/law/ailet-exam-application-form,3,https://law.careers360.com/articles/ailet-application-form,7,https://www.collegedekho.com/exam/ailet/how-to-apply,,,,,14,https://admission.aglasem.com/ailet/,,,39,https://www.fresherslive.com/education/ailet-application-form-102535,38,https://www.embibe.com/exams/ailet/,,,58,https://exam.buddy4study.com/ailet-exam-dates,762,Exams,140,Application,,Exams
AISEEE,1,TOP SITE,02-12-2021,https://www.aisee.co.in/,4,https://collegedunia.com/exams/aiseee,,,2,https://www.shiksha.com/b-tech/aiseee-exam,69,https://www.careers360.com/question-examination-fee-of-aiseee-form,,,,,,,,,,,34,https://www.fresherslive.com/education/aiseee-exam,52,https://www.embibe.com/exams/aiseee/,,,,,763,Exams,390,Overview,,Exams
AJEE,1,TOP SITE,02-12-2021,https://collegedunia.com/exams/ajee,1,https://collegedunia.com/exams/ajee,,,3,https://www.shiksha.com/b-tech/ajee-exam,5,https://www.careers360.com/exams/ajee,,,,,,,,,,,,,,,,,,,764,Exams,480,Overview,,Exams
AJEE,1,collegedunia.com,02-12-2021,https://collegedunia.com/exams/ajee,1,https://collegedunia.com/exams/ajee,,,3,https://www.shiksha.com/b-tech/ajee-exam,5,https://www.careers360.com/exams/ajee,,,,,,,,,,,,,,,,,,,764,Exams,480,Overview,,Exams
AMITY JEE,1,TOP SITE,02-12-2021,https://www.amity.edu/admission-procedure-domestic.aspx,4,https://collegedunia.com/exams/amity-jee,,,2,https://www.shiksha.com/university/amity-university-gurugram/amity-jee-exam,3,https://engineering.careers360.com/exams/amity-jee,6,https://www.collegedekho.com/exam/amity-jee,21,https://jeemains.in/amity-university-noida/,,,29,https://admission.aglasem.com/amity-university-application-form/,,,26,https://www.fresherslive.com/education/amity-jee-exam-107262,20,https://www.embibe.com/exams/amity-jee/,,,,,766,Exams,590,Overview,,Exams
BIT MCA,1,TOP SITE,02-12-2021,https://www.bitmesra.ac.in/Notice_Details-98826688?cid=1&nid=273,3,https://collegedunia.com/exams/bit-mca,,,2,https://www.shiksha.com/it-software/bit-mca-entrance-exam,22,https://www.careers360.com/colleges/bhilai-institute-of-technology-durg/mca-course,,,,,,,7,https://admission.aglasem.com/bit-mesra-mca/,,,45,https://www.fresherslive.com/education/bit-mesra-mca-exam-109695,17,https://www.embibe.com/exams/bits-mca/,,,,,767,Exams,480,Overview,,Exams
BUMAT,1,TOP SITE,02-12-2021,https://collegedunia.com/exams/bumat,1,https://collegedunia.com/exams/bumat,,,2,https://www.shiksha.com/university/bharati-vidyapeeth-deemed-university-bvdu/bumat-exam,5,https://bschool.careers360.com/articles/bumat-important-dates,21,https://www.collegedekho.com/articles/bumat-application-form-dates-eligibility-documents/,,,,,32,https://admission.aglasem.com/bvp-bumat/,,,16,https://www.fresherslive.com/education/bumat-result-103156,43,https://www.embibe.com/exams/bumat/,,,,,768,Exams,590,Overview,,Exams
BUMAT,1,collegedunia.com,02-12-2021,https://collegedunia.com/exams/bumat,1,https://collegedunia.com/exams/bumat,,,2,https://www.shiksha.com/university/bharati-vidyapeeth-deemed-university-bvdu/bumat-exam,5,https://bschool.careers360.com/articles/bumat-important-dates,21,https://www.collegedekho.com/articles/bumat-application-form-dates-eligibility-documents/,,,,,32,https://admission.aglasem.com/bvp-bumat/,,,16,https://www.fresherslive.com/education/bumat-result-103156,43,https://www.embibe.com/exams/bumat/,,,,,768,Exams,590,Overview,,Exams
CAT NOTIFICATION,1,TOP SITE,02-12-2021,https://iimcat.ac.in/,,,,,4,https://www.shiksha.com/mba/cat-exam-notification,,,48,https://www.collegedekho.com/news/cat-2021-notification-exam-dates-leaked-22228/,,,,,45,https://news.aglasem.com/cat-2021-confirmation-on-organizing-iim-likely-in-june-notification-in-july/,21,https://byjus.com/free-cat-prep/cat-2021-notification/,33,https://www.fresherslive.com/education/cat-exam,,,,,,,769,Exams,590,Notification,CAT,Exams
CAT PREPARATION TIPS,1,TOP SITE,02-12-2021,https://www.mbauniverse.com/cat/preparation,4,https://collegedunia.com/exams/cat/preparation-tips,,,3,https://www.shiksha.com/mba/articles/how-to-prepare-for-cat-blogId-19617,2,https://bschool.careers360.com/articles/how-prepare-for-cat,12,https://www.collegedekho.com/exam/cat/how-to-prepare,,,,,36,https://exams.aglasem.com/how-to-prepare-for-cat-in-14-days/,5,https://byjus.com/free-cat-prep/,,,23,https://www.embibe.com/exams/cat-preparation-how-to-score-in-dilr/,,,64,https://exam.buddy4study.com/cat-preparation,770,Exams,110,Preparation,CAT,Exams
CEE AMPAI,1,TOP SITE,02-12-2021,https://www.ampai.in/,4,https://collegedunia.com/exams/cee-ampai,,,2,https://www.shiksha.com/b-tech/cee-ampai-exam,9,https://bschool.careers360.com/articles/cee-ampai,18,https://www.collegedekho.com/exam/cee-ampai-wb,,,,,47,https://admission.aglasem.com/cee-ampai-2020/,,,13,https://www.fresherslive.com/education/cee-ampai-answer-key-101352,63,https://www.embibe.com/exams/cee-ampai/,,,,,771,Exams,720,Overview,,Exams
CLAT APPLICATION FORM,1,TOP SITE,02-12-2021,https://consortiumofnlus.ac.in/,5,https://collegedunia.com/exams/clat/application-process,,,3,https://www.shiksha.com/law/clat-exam-application-form,2,https://law.careers360.com/articles/clat-application-form,7,https://www.collegedekho.com/exam/clat/how-to-apply,,,,,12,https://exams.aglasem.com/clat-2021-application-form/,,,22,https://www.fresherslive.com/education/clat-application-form,28,https://www.embibe.com/exams/clat-application-form/,,,,,772,Exams,480,Application,,Exams
COMEDK ELIGIBILITY,1,TOP SITE,02-12-2021,https://engineering.careers360.com/articles/comedk-uget-eligibility-criteria,4,https://collegedunia.com/exams/comedk-uget/eligibility,,,6,https://www.shiksha.com/b-tech/comedk-uget-exam,1,https://engineering.careers360.com/articles/comedk-uget-eligibility-criteria,67,https://www.collegedekho.com/exam/comedk-uget/how-to-apply,,,,,32,https://exams.aglasem.com/comedk-2021/,,,26,https://www.fresherslive.com/education/comedk-uget,25,https://www.embibe.com/exams/comedk-application-form/,80,https://leverageedu.com/blog/comedk-uget/,28,https://exam.buddy4study.com/comedk,773,Exams,260,Eligibility,,Exams
COMEDK ELIGIBILITY,1,careers360.com,02-12-2021,https://engineering.careers360.com/articles/comedk-uget-eligibility-criteria,4,https://collegedunia.com/exams/comedk-uget/eligibility,,,6,https://www.shiksha.com/b-tech/comedk-uget-exam,1,https://engineering.careers360.com/articles/comedk-uget-eligibility-criteria,67,https://www.collegedekho.com/exam/comedk-uget/how-to-apply,,,,,32,https://exams.aglasem.com/comedk-2021/,,,26,https://www.fresherslive.com/education/comedk-uget,25,https://www.embibe.com/exams/comedk-application-form/,80,https://leverageedu.com/blog/comedk-uget/,28,https://exam.buddy4study.com/comedk,773,Exams,260,Eligibility,,Exams
EMAT,1,TOP SITE,02-12-2021,https://www.shiksha.com/business-management-studies/emat-exam,2,https://collegedunia.com/exams/emat,,,1,https://www.shiksha.com/business-management-studies/emat-exam,4,https://bschool.careers360.com/articles/emat,,,,,,,,,,,,,,,,,,,775,Exams,590,Overview,,Exams
EMAT,1,shiksha.com,02-12-2021,https://www.shiksha.com/business-management-studies/emat-exam,2,https://collegedunia.com/exams/emat,,,1,https://www.shiksha.com/business-management-studies/emat-exam,4,https://bschool.careers360.com/articles/emat,,,,,,,,,,,,,,,,,,,775,Exams,590,Overview,,Exams
GATE PSU CUT OFF,1,TOP SITE,02-12-2021,https://engineering.careers360.com/articles/what-are-gate-scores-for-psu-recruitment,3,https://collegedunia.com/exams/gate/psu-cutoff,62,https://prepp.in/news/g-33051-check-the-details-for-psu-recruitment-through-gate-2021-here,2,https://www.shiksha.com/engineering/articles/gate-cutoff-for-psu-blogId-29669,1,https://engineering.careers360.com/articles/what-are-gate-scores-for-psu-recruitment,12,https://www.collegedekho.com/articles/psus-gate-cutoff-2021-check-previous-years-cutoff-trend-here/,,,,,29,https://admission.aglasem.com/gate-2020-production-and-industrial-engineering-pi-cut-off/,4,https://byjus.com/gate/gate-cut-off-for-psu/,61,https://www.fresherslive.com/articles/gate-cut-off,44,https://www.embibe.com/exams/gate-cutoff-for-iit-delhi/,,,,,776,Exams,1900,Cut_Off,,Exams
