unique,head2,head2ID,course_rating,new_sub_streams,new_sub_streamsID,degree_type,stream_rating,levelID,country_id,country
1263627325,Sport and Health,16947,855,Health Care,273,Master,36,2,5,Germany
1265518425,Sport and Health Care Management,16948,152,Sports Sciences,184,Master,92,2,5,Germany
1814818421,Sport and Human Performance,16949,153,Sports Sciences,184,Master,92,2,1,USA
1414518422,Sport and International Development,16950,154,Sports Sciences,184,Master,92,2,2,United Kingdom
538818411,Sport and Leisure Management,16951,155,Sports Sciences,184,Bachelor,92,1,1,USA
5388184114,Sport and Leisure Management,16951,155,Sports Sciences,184,Bachelor,92,1,14,Canada
885918411,Sport and Leisure Studies,16952,156,Sports Sciences,184,Bachelor,92,1,1,USA
8859184110,Sport and Leisure Studies,16952,156,Sports Sciences,184,Bachelor,92,1,10,New Zealand
209618421,Sport and Performance Psychology,16953,157,Sports Sciences,184,Master,92,2,1,USA
1501018412,Sport and Physical Activity,16954,158,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
1501018422,Sport and Physical Activity,16954,158,Sports Sciences,184,Master,92,2,2,United Kingdom
930918412,Sport and Physical Education,16955,159,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
9309184114,Sport and Physical Education,16955,159,Sports Sciences,184,Bachelor,92,1,14,Canada
931018412,Sport and Physical Education: Dance,16956,160,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
272318421,Sport and Recreation,16957,44,Sports Sciences,184,Master,92,2,1,USA
272318411,Sport and Recreation,16957,44,Sports Sciences,184,Bachelor,92,1,1,USA
272318413,Sport and Recreation,16957,44,Sports Sciences,184,Bachelor,92,1,3,Australia
272318453,Sport and Recreation,16957,44,Sports Sciences,184,Doctorate,92,5,3,Australia
2723184110,Sport and Recreation,16957,44,Sports Sciences,184,Bachelor,92,1,10,New Zealand
2723184210,Sport and Recreation,16957,44,Sports Sciences,184,Master,92,2,10,New Zealand
969332113,Sport and Recreation Management (Major),16958,158,Commerce,321,Bachelor,23,1,3,Australia
1256318415,Sport and Sports Science,16959,161,Sports Sciences,184,Bachelor,92,1,5,Germany
931118422,Sport Broadcast,16960,162,Sports Sciences,184,Master,92,2,2,United Kingdom
304018411,Sport Broadcasting,16961,163,Sports Sciences,184,Bachelor,92,1,1,USA
197131912,Sport Business,16962,1299,Business,319,Bachelor,1,1,2,United Kingdom
197118411,Sport Business,16962,45,Sports Sciences,184,Bachelor,92,1,1,USA
197118421,Sport Business,16962,45,Sports Sciences,184,Master,92,2,1,USA
197118423,Sport Business,16962,45,Sports Sciences,184,Master,92,2,3,Australia
197118422,Sport Business,16962,45,Sports Sciences,184,Master,92,2,2,United Kingdom
197118412,Sport Business,16962,45,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
197118452,Sport Business,16962,45,Sports Sciences,184,Doctorate,92,5,2,United Kingdom
965218422,Sport Business and Leadership,16963,242,Sports Sciences,184,Master,92,2,2,United Kingdom
965223722,Sport Business and Leadership,16963,154,Leadership,237,Master,117,2,2,United Kingdom
209518421,Sport Coaching,16964,46,Sports Sciences,184,Master,92,2,1,USA
209518411,Sport Coaching,16964,46,Sports Sciences,184,Bachelor,92,1,1,USA
209518422,Sport Coaching,16964,46,Sports Sciences,184,Master,92,2,2,United Kingdom
209518412,Sport Coaching,16964,46,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
209518413,Sport Coaching,16964,46,Sports Sciences,184,Bachelor,92,1,3,Australia
2095184110,Sport Coaching,16964,46,Sports Sciences,184,Bachelor,92,1,10,New Zealand
1698818411,Sport Communication,16965,164,Sports Sciences,184,Bachelor,92,1,1,USA
931218412,"Sport Conditioning, Rehabilitation and Massage",16966,165,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
930718412,Sport Development,16967,47,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
930718413,Sport Development,16967,47,Sports Sciences,184,Bachelor,92,1,3,Australia
9307184110,Sport Development,16967,47,Sports Sciences,184,Bachelor,92,1,10,New Zealand
1628431022,Sport Engineering,16968,361,Engineering,310,Master,11,2,2,United Kingdom
1628418412,Sport Engineering,16968,243,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
1537718422,Sport History and Culture,16969,166,Sports Sciences,184,Master,92,2,2,United Kingdom
9162184212,Sport in Society,16970,167,Sports Sciences,184,Master,92,2,12,Sweden
115618411,Sport Industry,16971,168,Sports Sciences,184,Bachelor,92,1,1,USA
1651118422,Sport Injury Rehabilitation,16972,169,Sports Sciences,184,Master,92,2,2,United Kingdom
1414618412,Sport Journalism,16973,170,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
548918411,Sport Leadership,16974,48,Sports Sciences,184,Bachelor,92,1,1,USA
548918421,Sport Leadership,16974,48,Sports Sciences,184,Master,92,2,1,USA
126318411,Sport Management,16975,49,Sports Sciences,184,Bachelor,92,1,1,USA
126318421,Sport Management,16975,49,Sports Sciences,184,Master,92,2,1,USA
126318422,Sport Management,16975,49,Sports Sciences,184,Master,92,2,2,United Kingdom
126318412,Sport Management,16975,49,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
126318433,Sport Management,16975,49,Sports Sciences,184,Certificate/Diploma,92,3,3,Australia
1263184314,Sport Management,16975,49,Sports Sciences,184,Certificate/Diploma,92,3,14,Canada
1263184114,Sport Management,16975,49,Sports Sciences,184,Bachelor,92,1,14,Canada
126318413,Sport Management,16975,49,Sports Sciences,184,Bachelor,92,1,3,Australia
126318423,Sport Management,16975,49,Sports Sciences,184,Master,92,2,3,Australia
126318443,Sport Management,16975,49,Sports Sciences,184,Graduate Certificate/Graduate Diploma,92,4,3,Australia
126318418,Sport Management,16975,49,Sports Sciences,184,Bachelor,92,1,8,Malaysia
468518411,Sport Marketing,16976,50,Sports Sciences,184,Bachelor,92,1,1,USA
468518422,Sport Marketing,16976,50,Sports Sciences,184,Master,92,2,2,United Kingdom
468518412,Sport Marketing,16976,50,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
409818411,Sport Media,16977,51,Sports Sciences,184,Bachelor,92,1,1,USA
1662518422,Sport Nutrition,16978,171,Sports Sciences,184,Master,92,2,2,United Kingdom
858218421,Sport Pedagogy,16979,172,Sports Sciences,184,Master,92,2,1,USA
930818422,Sport Performance Analysis,16980,52,Sports Sciences,184,Master,92,2,2,United Kingdom
930818412,Sport Performance Analysis,16980,52,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
899818411,Sport Performance and Fitness Entrepreneurship (B.Sc.),16981,173,Sports Sciences,184,Bachelor,92,1,1,USA
1483318422,Sport Performance Enhancement,16982,174,Sports Sciences,184,Master,92,2,2,United Kingdom
169318411,Sport Performance Leadership,16983,175,Sports Sciences,184,Bachelor,92,1,1,USA
1589718412,Sport Physical Education and Development,16984,176,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
301318411,Sport Psychology,16985,177,Sports Sciences,184,Bachelor,92,1,1,USA
301318422,Sport Psychology,16985,177,Sports Sciences,184,Master,92,2,2,United Kingdom
301318412,Sport Psychology,16985,177,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
3013184114,Sport Psychology,16985,177,Sports Sciences,184,Bachelor,92,1,14,Canada
1427918412,Sport Rehabilitation,16986,53,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
296118421,Sport Revenue Generation,16987,178,Sports Sciences,184,Master,92,2,1,USA
1176718413,Sport Science,16988,179,Sports Sciences,184,Bachelor,92,1,3,Australia
1176718415,Sport Science,16988,179,Sports Sciences,184,Bachelor,92,1,5,Germany
1176718428,Sport Science,16988,179,Sports Sciences,184,Master,92,2,8,Malaysia
1176718412,Sport Science,16988,179,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
1176718422,Sport Science,16988,179,Sports Sciences,184,Master,92,2,2,United Kingdom
1224118425,Sport Science - Prevention and Rehabilitation,16989,54,Sports Sciences,184,Master,92,2,5,Germany
1224118415,Sport Science - Prevention and Rehabilitation,16989,54,Sports Sciences,184,Bachelor,92,1,5,Germany
1510118412,Sport Science (Outdoor Recreation) Top-up Degree,16990,180,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
1521718412,Sport Science and Coaching,16991,2,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
1521718421,Sport Science and Coaching,16991,2,Sports Sciences,184,Master,92,2,1,USA
1292818417,Sport Science and Health,16992,181,Sports Sciences,184,Bachelor,92,1,7,Ireland
446718411,Sport Science and Leadership,16993,182,Sports Sciences,184,Bachelor,92,1,1,USA
1630418412,Sport Science and Management,16994,183,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
1630518412,Sport Science and Mathematics,16995,184,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
1602318412,Sport Science and Personal Training,16996,185,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
394118421,"Sport Science, Sport Studies Track",16997,186,Sports Sciences,184,Master,92,2,1,USA
1253318425,Sport Sciences,16998,187,Sports Sciences,184,Master,92,2,5,Germany
1253318429,Sport Sciences,16998,187,Sports Sciences,184,Master,92,2,9,Netherlands
156018411,Sport Studies,16999,1,Sports Sciences,184,Bachelor,92,1,1,USA
156018412,Sport Studies,16999,1,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
156018413,Sport Studies,16999,1,Sports Sciences,184,Bachelor,92,1,3,Australia
633518421,Sport Tourism and Hospitality Management,17000,188,Sports Sciences,184,Master,92,2,1,USA
809918421,Sport Venue and Event Management,17001,189,Sports Sciences,184,Master,92,2,1,USA
1510018422,"Sport, Health and Exercise Sciences",17002,55,Sports Sciences,184,Master,92,2,2,United Kingdom
1510018412,"Sport, Health and Exercise Sciences",17002,55,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
1510018452,"Sport, Health and Exercise Sciences",17002,55,Sports Sciences,184,Doctorate,92,5,2,United Kingdom
1139018413,"Sport, Health and Physical Education",17003,56,Sports Sciences,184,Bachelor,92,1,3,Australia
11390184110,"Sport, Health and Physical Education",17003,56,Sports Sciences,184,Bachelor,92,1,10,New Zealand
1139018412,"Sport, Health and Physical Education",17003,56,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
937418422,"Sport, Physical Activity and Health",17004,57,Sports Sciences,184,Master,92,2,2,United Kingdom
937418412,"Sport, Physical Activity and Health",17004,57,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
1589818412,"Sport, Physical Education and Development (with Foundation year)",17005,190,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
1182218413,"Sport, Recreation and Event Management",17006,191,Sports Sciences,184,Bachelor,92,1,3,Australia
1757918411,"Sport, Recreation and Park Management",17007,192,Sports Sciences,184,Bachelor,92,1,1,USA
1255732425,Sports,17008,209,Education,324,Master,55,2,5,Germany
1245718425,Sports,17008,193,Sports Sciences,184,Master,92,2,5,Germany
1245718412,Sports,17008,193,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
1245718411,Sports,17008,193,Sports Sciences,184,Bachelor,92,1,1,USA
1245818425,Sports - Technical Education,17009,194,Sports Sciences,184,Master,92,2,5,Germany
1649518412,Sports (Coaching and Development) - Top-up,17010,195,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
1268718415,Sports (Teaching Post),17011,196,Sports Sciences,184,Bachelor,92,1,5,Germany
1268718425,Sports (Teaching Post),17011,196,Sports Sciences,184,Master,92,2,5,Germany
263618421,Sports Administration,17012,58,Sports Sciences,184,Master,92,2,1,USA
263618411,Sports Administration,17012,58,Sports Sciences,184,Bachelor,92,1,1,USA
2636184114,Sports Administration,17012,58,Sports Sciences,184,Bachelor,92,1,14,Canada
720218411,Sports Analytics,17013,197,Sports Sciences,184,Bachelor,92,1,1,USA
364518421,Sports and Entertainment Management,17014,198,Sports Sciences,184,Master,92,2,1,USA
1206518413,Sports and Events Management (Major),17015,199,Sports Sciences,184,Bachelor,92,1,3,Australia
1761127311,Sports and Exercise Health Care,17016,856,Health Care,273,Bachelor,36,1,1,USA
1296318427,Sports and Exercise Medicine,17017,4,Sports Sciences,184,Master,92,2,7,Ireland
1296318452,Sports and Exercise Medicine,17017,4,Sports Sciences,184,Doctorate,92,5,2,United Kingdom
1296318422,Sports and Exercise Medicine,17017,4,Sports Sciences,184,Master,92,2,2,United Kingdom
359018411,Sports and Exercise Science,17018,3,Sports Sciences,184,Bachelor,92,1,1,USA
359018422,Sports and Exercise Science,17018,3,Sports Sciences,184,Master,92,2,2,United Kingdom
359018418,Sports and Exercise Science,17018,3,Sports Sciences,184,Bachelor,92,1,8,Malaysia
359018412,Sports and Exercise Science,17018,3,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
359018452,Sports and Exercise Science,17018,3,Sports Sciences,184,Doctorate,92,5,2,United Kingdom
376718411,Sports and Fitness Management,17019,200,Sports Sciences,184,Bachelor,92,1,1,USA
1784118421,Sports and Health Science,17020,59,Sports Sciences,184,Master,92,2,1,USA
1784118411,Sports and Health Science,17020,59,Sports Sciences,184,Bachelor,92,1,1,USA
786518411,Sports and Recreation,17021,60,Sports Sciences,184,Bachelor,92,1,1,USA
7865184114,Sports and Recreation,17021,60,Sports Sciences,184,Bachelor,92,1,14,Canada
786518453,Sports and Recreation,17021,60,Sports Sciences,184,Doctorate,92,5,3,Australia
786518428,Sports and Recreation,17021,60,Sports Sciences,184,Master,92,2,8,Malaysia
645918411,Sports and Recreation Management,17022,61,Sports Sciences,184,Bachelor,92,1,1,USA
645918421,Sports and Recreation Management,17022,61,Sports Sciences,184,Master,92,2,1,USA
786618411,Sports and Recreational Ministries,17023,62,Sports Sciences,184,Bachelor,92,1,1,USA
276618411,Sports and Urban Turfgrass Management,17024,201,Sports Sciences,184,Bachelor,92,1,1,USA
795018411,Sports Biology,17025,202,Sports Sciences,184,Bachelor,92,1,1,USA
1481618422,Sports Biomechanics and Rehabilitation,17026,203,Sports Sciences,184,Master,92,2,2,United Kingdom
301418411,Sports Broadcasting,17027,204,Sports Sciences,184,Bachelor,92,1,1,USA
368218411,Sports Business,17028,5,Sports Sciences,184,Bachelor,92,1,1,USA
368218421,Sports Business,17028,5,Sports Sciences,184,Master,92,2,1,USA
368218425,Sports Business,17028,5,Sports Sciences,184,Master,92,2,5,Germany
368218413,Sports Business,17028,5,Sports Sciences,184,Bachelor,92,1,3,Australia
368218422,Sports Business,17028,5,Sports Sciences,184,Master,92,2,2,United Kingdom
368218412,Sports Business,17028,5,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
1583418422,Sports Cardiology,17029,205,Sports Sciences,184,Master,92,2,2,United Kingdom
937518412,Sports Coaching,17030,63,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
937518423,Sports Coaching,17030,63,Sports Sciences,184,Master,92,2,3,Australia
937518422,Sports Coaching,17030,63,Sports Sciences,184,Master,92,2,2,United Kingdom
1396918412,Sports Coaching and Performance,17031,64,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
1396918422,Sports Coaching and Performance,17031,64,Sports Sciences,184,Master,92,2,2,United Kingdom
1430418412,Sports Coaching and Physical Education,17032,65,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
273218411,Sports Communication,17033,66,Sports Sciences,184,Bachelor,92,1,1,USA
273218421,Sports Communication,17033,66,Sports Sciences,184,Master,92,2,1,USA
937618412,Sports Development and Management,17034,206,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
1264218415,Sports Economics,17035,207,Sports Sciences,184,Bachelor,92,1,5,Germany
1501118412,Sports Engineering,17036,208,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
1501118422,Sports Engineering,17036,208,Sports Sciences,184,Master,92,2,2,United Kingdom
1526418422,Sports Events Management,17037,209,Sports Sciences,184,Master,92,2,2,United Kingdom
1526418412,Sports Events Management,17037,209,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
527818411,Sports Information,17038,210,Sports Sciences,184,Bachelor,92,1,1,USA
10747184114,Sports intervention,17039,211,Sports Sciences,184,Bachelor,92,1,14,Canada
347218421,Sports Journalism,17040,212,Sports Sciences,184,Master,92,2,1,USA
347218411,Sports Journalism,17040,212,Sports Sciences,184,Bachelor,92,1,1,USA
347218412,Sports Journalism,17040,212,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
347218422,Sports Journalism,17040,212,Sports Sciences,184,Master,92,2,2,United Kingdom
3472184414,Sports Journalism,17040,212,Sports Sciences,184,Graduate Certificate/Graduate Diploma,92,4,14,Canada
1629431322,Sports Law,17041,11,Law,313,Master,27,2,2,United Kingdom
1537818422,Sports Law and Practice,17042,213,Sports Sciences,184,Master,92,2,2,United Kingdom
206334125,Sports Management,17043,436,Management,341,Master,5,2,5,Germany
206318411,Sports Management,17043,67,Sports Sciences,184,Bachelor,92,1,1,USA
206318421,Sports Management,17043,67,Sports Sciences,184,Master,92,2,1,USA
206318412,Sports Management,17043,67,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
206318413,Sports Management,17043,67,Sports Sciences,184,Bachelor,92,1,3,Australia
206318415,Sports Management,17043,67,Sports Sciences,184,Bachelor,92,1,5,Germany
206318422,Sports Management,17043,67,Sports Sciences,184,Master,92,2,2,United Kingdom
206318423,Sports Management,17043,67,Sports Sciences,184,Master,92,2,3,Australia
206318427,Sports Management,17043,67,Sports Sciences,184,Master,92,2,7,Ireland
753618411,Sports Management - Business,17044,68,Sports Sciences,184,Bachelor,92,1,1,USA
223618411,Sports Marketing,17045,6,Sports Sciences,184,Bachelor,92,1,1,USA
223618425,Sports Marketing,17045,6,Sports Sciences,184,Master,92,2,5,Germany
223618412,Sports Marketing,17045,6,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
367318411,Sports Media,17046,214,Sports Sciences,184,Bachelor,92,1,1,USA
367318421,Sports Media,17046,214,Sports Sciences,184,Master,92,2,1,USA
1234618425,Sports Medical Training/Clinical Exercise Physiology,17047,215,Sports Sciences,184,Master,92,2,5,Germany
258318411,Sports Medicine,17048,7,Sports Sciences,184,Bachelor,92,1,1,USA
258318421,Sports Medicine,17048,7,Sports Sciences,184,Master,92,2,1,USA
258318422,Sports Medicine,17048,7,Sports Sciences,184,Master,92,2,2,United Kingdom
258318426,Sports Medicine,17048,7,Sports Sciences,184,Master,92,2,6,Hong Kong
258318428,Sports Medicine,17048,7,Sports Sciences,184,Master,92,2,8,Malaysia
780618421,Sports Nutrition,17049,8,Sports Sciences,184,Master,92,2,1,USA
780618423,Sports Nutrition,17049,8,Sports Sciences,184,Master,92,2,3,Australia
463233712,Sports Performance,17050,574,Sciences,337,Bachelor,33,1,2,United Kingdom
463218411,Sports Performance,17050,216,Sports Sciences,184,Bachelor,92,1,1,USA
463218427,Sports Performance,17050,216,Sports Sciences,184,Master,92,2,7,Ireland
13633184212,Sports Physiology,17051,9,Sports Sciences,184,Master,92,2,12,Sweden
1363318421,Sports Physiology,17051,9,Sports Sciences,184,Master,92,2,1,USA
1274418426,Sports Physiotherapy,17052,217,Sports Sciences,184,Master,92,2,6,Hong Kong
1274418427,Sports Physiotherapy,17052,217,Sports Sciences,184,Master,92,2,7,Ireland
537918411,Sports Psychology,17053,69,Sports Sciences,184,Bachelor,92,1,1,USA
537918412,Sports Psychology,17053,69,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
1518118412,Sports Rehabilitation,17054,218,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
184433715,Sports Science,17055,21,Sciences,337,Bachelor,33,1,5,Germany
184433722,Sports Science,17055,21,Sciences,337,Master,33,2,2,United Kingdom
184433712,Sports Science,17055,21,Sciences,337,Bachelor,33,1,2,United Kingdom
184433711,Sports Science,17055,21,Sciences,337,Bachelor,33,1,1,USA
184418411,Sports Science,17055,122,Sports Sciences,184,Bachelor,92,1,1,USA
184418421,Sports Science,17055,122,Sports Sciences,184,Master,92,2,1,USA
970418413,Sports Science,17055,122,Sports Sciences,184,Bachelor,92,1,3,Australia
184418423,Sports Science,17055,122,Sports Sciences,184,Master,92,2,3,Australia
184418415,Sports Science,17055,122,Sports Sciences,184,Bachelor,92,1,5,Germany
184418425,Sports Science,17055,122,Sports Sciences,184,Master,92,2,5,Germany
970418415,Sports Science,17055,122,Sports Sciences,184,Bachelor,92,1,5,Germany
184418422,Sports Science,17055,122,Sports Sciences,184,Master,92,2,2,United Kingdom
184418412,Sports Science,17055,122,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
1237618415,Sports Science - Exercise and Health,17056,220,Sports Sciences,184,Bachelor,92,1,5,Germany
1268818415,Sports science - Sociology and Management,17057,221,Sports Sciences,184,Bachelor,92,1,5,Germany
1268818425,Sports science - Sociology and Management,17057,221,Sports Sciences,184,Master,92,2,5,Germany
1227118425,Sports Science - Vocational Technical Education,17058,222,Sports Sciences,184,Master,92,2,5,Germany
1510218412,Sports Science (Outdoor Activities),17059,224,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
1279618426,Sports Science and Physical Education,17060,225,Sports Sciences,184,Master,92,2,6,Hong Kong
1533218412,"Sports Science and Physiology, MSci",17061,226,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
1237718425,Sports Science Applied Human Movement Studies,17062,999,Sports Sciences,184,Master,92,2,5,Germany
1593418412,Sports Science with Professional Football Coaching,17063,227,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
9189184212,Sports Science: Performance Optimisation with a Focus on Elite Sport,17064,228,Sports Sciences,184,Master,92,2,12,Sweden
858318411,Sports Sponsorship and Sales,17065,230,Sports Sciences,184,Bachelor,92,1,1,USA
893418421,Sports Storytelling,17066,231,Sports Sciences,184,Master,92,2,1,USA
344118411,Sports Studies,17067,70,Sports Sciences,184,Bachelor,92,1,1,USA
3441184111,Sports Studies,17067,70,Sports Sciences,184,Bachelor,92,1,11,Singapore
3441184114,Sports Studies,17067,70,Sports Sciences,184,Bachelor,92,1,14,Canada
344118413,Sports Studies,17067,70,Sports Sciences,184,Bachelor,92,1,3,Australia
344118426,Sports Studies,17067,70,Sports Sciences,184,Master,92,2,6,Hong Kong
344118417,Sports Studies,17067,70,Sports Sciences,184,Bachelor,92,1,7,Ireland
344118412,Sports Studies,17067,70,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
1214618425,Sports Technology,17068,232,Sports Sciences,184,Master,92,2,5,Germany
12146184212,Sports Technology,17068,232,Sports Sciences,184,Master,92,2,12,Sweden
1214618412,Sports Technology,17068,232,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
928018412,Sports Therapy,17069,233,Sports Sciences,184,Bachelor,92,1,2,United Kingdom
928018422,Sports Therapy,17069,233,Sports Sciences,184,Master,92,2,2,United Kingdom
1659818422,Stage and Screen,17070,234,Sports Sciences,184,Master,92,2,2,United Kingdom
912418425,Stage Design,17071,235,Sports Sciences,184,Master,92,2,5,Germany
912418427,Stage Design,17071,235,Sports Sciences,184,Master,92,2,7,Ireland
402918421,Stage Management,17072,244,Sports Sciences,184,Master,92,2,1,USA
402922411,Stage Management,17072,167,Fine Arts,224,Bachelor,119,1,1,USA
1669934122,Stained Glass Conservation and Heritage Management,17073,378,Management,341,Master,5,2,2,United Kingdom
1406427322,Statement of Extra Accredited Learning,17074,857,Health Care,273,Master,36,2,2,United Kingdom
10570185214,Statistic,17075,14,Statistics,185,Master,91,2,14,Canada
651218521,Statistical Computing,17076,19,Statistics,185,Master,91,2,1,USA
651218518,Statistical Computing,17076,19,Statistics,185,Bachelor,91,1,8,Malaysia
1745218521,Statistical Practice,17077,3,Statistics,185,Master,91,2,1,USA
169418511,Statistical Science,17078,20,Statistics,185,Bachelor,91,1,1,USA
169418521,Statistical Science,17078,20,Statistics,185,Master,91,2,1,USA
169418529,Statistical Science,17078,20,Statistics,185,Master,91,2,9,Netherlands
1694185212,Statistical Science,17078,20,Statistics,185,Master,91,2,12,Sweden
169418522,Statistical Science,17078,20,Statistics,185,Master,91,2,2,United Kingdom
169418542,Statistical Science,17078,20,Statistics,185,Graduate Certificate/Graduate Diploma,91,4,2,United Kingdom
997531911,Statistical Science and Data Analytics,17079,1206,Business,319,Bachelor,1,1,1,USA
1335018529,Statistical Science for the Life and Behavioural Sciences - Statistical Science (specialisation),17080,36,Statistics,185,Master,91,2,9,Netherlands
115731921,Statistics,17081,1207,Business,319,Master,1,2,1,USA
115718521,Statistics,17081,43,Statistics,185,Master,91,2,1,USA
115718551,Statistics,17081,43,Statistics,185,Doctorate,91,5,1,USA
115718511,Statistics,17081,43,Statistics,185,Bachelor,91,1,1,USA
669018511,Statistics,17081,43,Statistics,185,Bachelor,91,1,1,USA
115718522,Statistics,17081,43,Statistics,185,Master,91,2,2,United Kingdom
1157185114,Statistics,17081,43,Statistics,185,Bachelor,91,1,14,Canada
1157185214,Statistics,17081,43,Statistics,185,Master,91,2,14,Canada
1157185514,Statistics,17081,43,Statistics,185,Doctorate,91,5,14,Canada
1153318513,Statistics,17081,43,Statistics,185,Bachelor,91,1,3,Australia
115718523,Statistics,17081,43,Statistics,185,Master,91,2,3,Australia
115718513,Statistics,17081,43,Statistics,185,Bachelor,91,1,3,Australia
115718553,Statistics,17081,43,Statistics,185,Doctorate,91,5,3,Australia
115718515,Statistics,17081,43,Statistics,185,Bachelor,91,1,5,Germany
115718525,Statistics,17081,43,Statistics,185,Master,91,2,5,Germany
115718526,Statistics,17081,43,Statistics,185,Master,91,2,6,Hong Kong
115718517,Statistics,17081,43,Statistics,185,Bachelor,91,1,7,Ireland
115718527,Statistics,17081,43,Statistics,185,Master,91,2,7,Ireland
115718518,Statistics,17081,43,Statistics,185,Bachelor,91,1,8,Malaysia
115718528,Statistics,17081,43,Statistics,185,Master,91,2,8,Malaysia
1157185110,Statistics,17081,43,Statistics,185,Bachelor,91,1,10,New Zealand
1157185210,Statistics,17081,43,Statistics,185,Master,91,2,10,New Zealand
1157185510,Statistics,17081,43,Statistics,185,Doctorate,91,5,10,New Zealand
1157185111,Statistics,17081,43,Statistics,185,Bachelor,91,1,11,Singapore
1157185212,Statistics,17081,43,Statistics,185,Master,91,2,12,Sweden
115718512,Statistics,17081,43,Statistics,185,Bachelor,91,1,2,United Kingdom
115718552,Statistics,17081,43,Statistics,185,Doctorate,91,5,2,United Kingdom
362218521,Statistics - Actuarial Science,17082,13,Statistics,185,Master,91,2,1,USA
852418521,Statistics - Analytics Concentration,17083,37,Statistics,185,Master,91,2,1,USA
527518511,Statistics - Applied Mathematics,17084,21,Statistics,185,Bachelor,91,1,1,USA
527518521,Statistics - Applied Mathematics,17084,21,Statistics,185,Master,91,2,1,USA
527418511,Statistics - Biological Science Track,17085,8,Statistics,185,Bachelor,91,1,1,USA
362018521,Statistics - Computational Statistics,17086,9,Statistics,185,Master,91,2,1,USA
359632221,Statistics - Data Science,17087,126,Data Science and Analytics,322,Master,1,2,1,USA
359618521,Statistics - Data Science,17087,55,Statistics,185,Master,91,2,1,USA
3596185111,Statistics - Data Science,17087,55,Statistics,185,Bachelor,91,1,11,Singapore
359618522,Statistics - Data Science,17087,55,Statistics,185,Master,91,2,2,United Kingdom
13520185210,Statistics - Master of Philosophy,17088,38,Statistics,185,Master,91,2,10,New Zealand
362118521,Statistics - Mathematical Statistics,17089,10,Statistics,185,Master,91,2,1,USA
600318511,Statistics - Mathematics,17090,22,Statistics,185,Bachelor,91,1,1,USA
621918511,Statistics - Psychometrics,17091,39,Statistics,185,Bachelor,91,1,1,USA
718918511,Statistics - Quantitative Management Option,17092,40,Statistics,185,Bachelor,91,1,1,USA
621818511,Statistics - Sociometrics,17093,12,Statistics,185,Bachelor,91,1,1,USA
718818511,Statistics - Statistical Computing Option,17094,11,Statistics,185,Bachelor,91,1,1,USA
622018511,Statistics - Statistical Theory,17095,41,Statistics,185,Bachelor,91,1,1,USA
1655718522,Statistics (Hons),17096,42,Statistics,185,Master,91,2,2,United Kingdom
13476185210,Statistics (thesis only),17097,44,Statistics,185,Master,91,2,10,New Zealand
